Date,Symbol,Adj Close,Close,High,Low,Open,Volume
7/1/2019,AKAM,80.37999725,80.37999725,81.55999756,80.26999664,81.34999847,1018800
7/2/2019,AKAM,80.45999908,80.45999908,80.95999908,80.08999634,80.37999725,688600
7/3/2019,AKAM,81.27999878,81.27999878,81.33000183,80.68000031,80.69000244,728500
7/5/2019,AKAM,81.69999695,81.69999695,81.80999756,80.5,80.91999817,428400
7/8/2019,AKAM,81.19000244,81.19000244,81.48999786,80.65000153,81.01999664,701400
7/9/2019,AKAM,81.36000061,81.36000061,81.48999786,80.52999878,80.91999817,1889400
7/10/2019,AKAM,81.73000336,81.73000336,82.37999725,81.5,81.73000336,521900
7/11/2019,AKAM,82.29000092,82.29000092,82.31999969,81.40000153,81.87999725,671600
7/12/2019,AKAM,82.45999908,82.45999908,82.69000244,81.94000244,82.41000366,785700
7/15/2019,AKAM,83.47000122,83.47000122,83.66999817,82.38999939,82.73999786,767300
7/16/2019,AKAM,83.37000275,83.37000275,83.68000031,82.76000214,83.47000122,684100
7/17/2019,AKAM,83.83000183,83.83000183,84.04000092,83.05999756,83.55999756,1097800
7/18/2019,AKAM,83.5,83.5,83.66999817,82.62000275,83.37000275,1232500
7/19/2019,AKAM,83.44999695,83.44999695,84.73999786,83.37999725,84,1687100
7/22/2019,AKAM,82.66000366,82.66000366,84.09999847,82.18000031,83.90000153,1046200
7/23/2019,AKAM,83.19999695,83.19999695,83.91000366,82.58999634,83.16000366,939000
7/24/2019,AKAM,83.41999817,83.41999817,83.48999786,81.91000366,82.26999664,807800
7/25/2019,AKAM,82.69999695,82.69999695,83.31999969,82.23000336,83.08000183,836300
7/26/2019,AKAM,83.91999817,83.91999817,84.01000214,83.08000183,83.08000183,934600
7/29/2019,AKAM,83.51999664,83.51999664,84.40000153,82.54000092,84.04000092,1020700
7/30/2019,AKAM,84.02999878,84.02999878,84.33000183,82.54000092,83.33000183,1552800
7/31/2019,AKAM,88.12999725,88.12999725,90.76000214,84.94000244,85,4730100
8/1/2019,AKAM,90.11000061,90.11000061,90.36000061,87.75,88.12000275,2975100
8/2/2019,AKAM,88.31999969,88.31999969,90.09999847,88.26999664,89.44999695,1730500
8/5/2019,AKAM,84.01000214,84.01000214,86.94999695,82.98999786,86.55999756,2371300
8/6/2019,AKAM,85.91999817,85.91999817,86.13999939,84.37999725,85.01000214,1612500
8/7/2019,AKAM,86.70999908,86.70999908,87.23000336,84.05999756,84.94000244,1769400
8/8/2019,AKAM,88.91000366,88.91000366,89.04000092,86.98999786,87.16000366,1731100
8/9/2019,AKAM,89.91999817,89.91999817,90.19999695,88.55999756,88.75,1538500
8/12/2019,AKAM,89.20999908,89.20999908,90.12999725,88.38999939,89.12999725,2047600
8/13/2019,AKAM,89.37000275,89.37000275,89.91999817,86.22000122,88.12999725,2760400
8/14/2019,AKAM,84.08000183,84.08000183,88.08000183,83.23999786,88.08000183,5810800
8/15/2019,AKAM,85.01000214,85.01000214,85.72000122,83.90000153,84.41000366,1676200
8/16/2019,AKAM,86.65000153,86.65000153,87.13999939,85.75,85.83999634,1698400
8/19/2019,AKAM,87.06999969,87.06999969,88.45999908,86.87000275,87.90000153,2187300
8/20/2019,AKAM,86.65000153,86.65000153,87.47000122,85.97000122,86.94999695,1765500
8/21/2019,AKAM,88.87000275,88.87000275,89.01999664,87.22000122,87.48999786,1387800
8/22/2019,AKAM,88.72000122,88.72000122,89.34999847,87.51000214,89.16999817,740700
8/23/2019,AKAM,86.98999786,86.98999786,89.95999908,86.68000031,88.33000183,1239100
8/26/2019,AKAM,87.84999847,87.84999847,88.44999695,87.05999756,88.44999695,766100
8/27/2019,AKAM,88.20999908,88.20999908,89.29000092,87.25,88.68000031,1127000
8/28/2019,AKAM,88.19000244,88.19000244,88.52999878,86.51000214,88.05999756,986300
8/29/2019,AKAM,89.37999725,89.37999725,90.19000244,89.11000061,89.11000061,983700
8/30/2019,AKAM,89.12999725,89.12999725,90,87.94000244,90,1159600
9/3/2019,AKAM,89.12000275,89.12000275,89.72000122,88.37999725,88.86000061,1445100
9/4/2019,AKAM,90.87999725,90.87999725,91,89.73000336,90.12999725,1255500
9/5/2019,AKAM,92.54000092,92.54000092,92.73999786,91.16000366,91.69999695,1475000
9/6/2019,AKAM,91.81999969,91.81999969,93.12000275,91.55000305,92.80999756,1734700
9/9/2019,AKAM,89.58999634,89.58999634,91.83999634,88.68000031,91.63999939,1184800
9/10/2019,AKAM,88.27999878,88.27999878,88.66000366,87.44999695,88.66000366,1131200
9/11/2019,AKAM,89.59999847,89.59999847,89.98000336,88.06999969,88.34999847,1232900
9/12/2019,AKAM,90.98999786,90.98999786,92.09999847,90.01999664,90.55000305,3739200
9/13/2019,AKAM,90.41000366,90.41000366,91.98999786,88.69999695,91.68000031,3115600
9/16/2019,AKAM,89.43000031,89.43000031,90.19999695,88.25,90.05000305,3530300
9/17/2019,AKAM,91.18000031,91.18000031,92.33999634,89.40000153,89.95999908,2178900
9/18/2019,AKAM,90.94000244,90.94000244,91.98000336,89.79000092,91.5,1023400
9/19/2019,AKAM,89.26000214,89.26000214,90.68000031,89.05999756,89.16999817,1721400
9/20/2019,AKAM,89.43000031,89.43000031,89.97000122,88.77999878,89.73000336,2812300
9/23/2019,AKAM,89.61000061,89.61000061,90.19999695,89.23999786,89.41999817,1068900
9/24/2019,AKAM,88.65000153,88.65000153,90.38999939,87.87999725,90.38999939,1199600
9/25/2019,AKAM,90.01999664,90.01999664,90.31999969,88.12999725,88.38999939,1031600
9/26/2019,AKAM,90.58000183,90.58000183,90.75,89.48999786,90.04000092,1031900
9/27/2019,AKAM,89.79000092,89.79000092,91.16000366,89.08000183,91,1458000
9/30/2019,AKAM,91.37999725,91.37999725,91.73000336,89.41999817,90.23999786,1328600
10/1/2019,AKAM,91.09999847,91.09999847,92.20999908,91.04000092,91.55000305,1745800
10/2/2019,AKAM,89.87000275,89.87000275,91.01000214,89.20999908,90.55999756,1279900
10/3/2019,AKAM,90.90000153,90.90000153,91.09999847,88.76000214,89.62999725,1802500
10/4/2019,AKAM,90.91000366,90.91000366,91.80000305,90.5,91.51000214,1209900
10/7/2019,AKAM,90.23000336,90.23000336,91.04000092,89.94000244,90.51999664,1079500
10/8/2019,AKAM,88.16999817,88.16999817,89.90000153,87.70999908,89.63999939,915300
10/9/2019,AKAM,89.59999847,89.59999847,89.76000214,88.44000244,89.27999878,855700
10/10/2019,AKAM,89.36000061,89.36000061,90.62000275,89.20999908,89.41000366,794300
10/11/2019,AKAM,89.55000305,89.55000305,90.97000122,89.43000031,90.19999695,1101000
10/14/2019,AKAM,89.83999634,89.83999634,89.98999786,89.12999725,89.26000214,586000
10/15/2019,AKAM,91.33000183,91.33000183,91.62999725,89.63999939,89.63999939,881000
10/16/2019,AKAM,90.93000031,90.93000031,90.98999786,89.51000214,90.87999725,1028400
10/17/2019,AKAM,91.33999634,91.33999634,92.33000183,90.80000305,91.55000305,1150500
10/18/2019,AKAM,91.51000214,91.51000214,91.73999786,90.05999756,91.43000031,1429000
10/21/2019,AKAM,91.88999939,91.88999939,91.93000031,90.27999878,91.75,1410700
10/22/2019,AKAM,89.08999634,89.08999634,92.59999847,89.04000092,91.90000153,1600400
10/23/2019,AKAM,90.22000122,90.22000122,90.31999969,88.80999756,88.91000366,1330500
10/24/2019,AKAM,89.58000183,89.58000183,90.91000366,88.77999878,90.55000305,1573100
10/25/2019,AKAM,89.15000153,89.15000153,90.26999664,89.08999634,89.61000061,1535900
10/28/2019,AKAM,89.48000336,89.48000336,90,89.04000092,89.80000305,3450100
10/29/2019,AKAM,87.88999939,87.88999939,91,85.62999725,91,3978000
10/30/2019,AKAM,87.38999939,87.38999939,87.87000275,86,87.66000366,2120600
10/31/2019,AKAM,86.5,86.5,87.36000061,86.12000275,86.87000275,1911200
11/1/2019,AKAM,87.5,87.5,87.80999756,86.25,86.77999878,1474800
11/4/2019,AKAM,87.51000214,87.51000214,88.30000305,87.18000031,87.98000336,1553800
11/5/2019,AKAM,87.79000092,87.79000092,88.30999756,87.01000214,87.66000366,1660300
11/6/2019,AKAM,87.40000153,87.40000153,87.94999695,86.70999908,87.80000305,1927800
11/7/2019,AKAM,85.75,85.75,88.13999939,85.58000183,87.58000183,1387200
11/8/2019,AKAM,84.52999878,84.52999878,85.75,83.91000366,85.12000275,1663800
11/11/2019,AKAM,85.19000244,85.19000244,85.91999817,84,84.26999664,918200
11/12/2019,AKAM,84.72000122,84.72000122,85.76999664,84.47000122,85.19000244,1181900
11/13/2019,AKAM,85.59999847,85.59999847,85.73000336,84.65000153,84.69999695,1021000
11/14/2019,AKAM,85.65000153,85.65000153,86.33999634,85.23999786,85.90000153,1270500
11/15/2019,AKAM,87.70999908,87.70999908,87.91999817,85.47000122,85.97000122,1775800
11/18/2019,AKAM,88.41000366,88.41000366,88.86000061,87.51000214,87.66999817,1491500
11/19/2019,AKAM,88.51000214,88.51000214,89.06999969,87.93000031,88.75,1018100
11/20/2019,AKAM,86.86000061,86.86000061,88.43000031,86.30999756,87.5,1087000
11/21/2019,AKAM,87.56999969,87.56999969,87.58000183,86.25,87,1331500
11/22/2019,AKAM,87.97000122,87.97000122,88.30000305,87.08999634,87.58000183,1371000
11/25/2019,AKAM,87.73999786,87.73999786,88.62000275,87.48000336,88.29000092,970400
11/26/2019,AKAM,88.69000244,88.69000244,88.73000336,87.66000366,87.73999786,1357500
11/27/2019,AKAM,87.29000092,87.29000092,88.83000183,86.80000305,88.83000183,1407500
11/29/2019,AKAM,87.12000275,87.12000275,87.51999664,86.61000061,87.05000305,549900
12/2/2019,AKAM,85.62000275,85.62000275,86.69000244,84.76000214,86.55000305,1415300
12/3/2019,AKAM,85.91999817,85.91999817,86.05000305,84.83999634,85.08999634,1213300
12/4/2019,AKAM,86.43000031,86.43000031,86.62000275,85.69999695,86.06999969,1164300
12/5/2019,AKAM,84.33000183,84.33000183,86.5,84.29000092,86.43000031,1962000
12/6/2019,AKAM,85.25,85.25,85.55999756,84.58000183,84.87000275,1578800
12/9/2019,AKAM,84.11000061,84.11000061,85.51000214,84.06999969,84.94999695,876100
12/10/2019,AKAM,84.08999634,84.08999634,84.75,83.47000122,83.97000122,1005200
12/11/2019,AKAM,83.84999847,83.84999847,84.44999695,83.26000214,84.31999969,827100
12/12/2019,AKAM,83.33999634,83.33999634,84.68000031,82.87999725,83.80000305,1123100
12/13/2019,AKAM,84.69000244,84.69000244,84.69000244,83.01999664,83.23999786,976400
12/16/2019,AKAM,85.5,85.5,85.76999664,85.01000214,85.23999786,1287200
12/17/2019,AKAM,84.29000092,84.29000092,85.91000366,84.26000214,85.91000366,1943500
12/18/2019,AKAM,84.90000153,84.90000153,85.37999725,84.05000305,84.44000244,1333600
12/19/2019,AKAM,84.51000214,84.51000214,85,83.94999695,84.76000214,1922900
12/20/2019,AKAM,86.86000061,86.86000061,87,83.91000366,85.30000305,3635700
12/23/2019,AKAM,85.91000366,85.91000366,86.90000153,85.72000122,86.73999786,968700
12/24/2019,AKAM,85.73000336,85.73000336,86.16000366,85.62999725,86.16000366,277400
12/26/2019,AKAM,86.33999634,86.33999634,86.58000183,85.58999634,85.58999634,724400
12/27/2019,AKAM,86.5,86.5,86.69000244,85.87000275,86.06999969,665300
12/30/2019,AKAM,85.87999725,85.87999725,86.58999634,85.26000214,86.44000244,619300
12/31/2019,AKAM,86.37999725,86.37999725,86.45999908,85.34999847,85.73000336,663600
1/2/2020,AKAM,87.63999939,87.63999939,87.83000183,86.52999878,86.83999634,1079900
1/3/2020,AKAM,87.23999786,87.23999786,87.5,86.40000153,86.44000244,865900
1/6/2020,AKAM,87.55000305,87.55000305,87.58000183,86.61000061,86.65000153,1394200
1/7/2020,AKAM,90.19999695,90.19999695,91.15000153,88.41000366,88.95999908,2475900
1/8/2020,AKAM,91.40000153,91.40000153,91.97000122,89.98999786,90.54000092,1899000
1/9/2020,AKAM,93.19000244,93.19000244,93.22000122,91.83000183,92,1639600
1/10/2020,AKAM,93.52999878,93.52999878,93.95999908,92.73000336,93.58999634,1183800
1/13/2020,AKAM,94.68000031,94.68000031,95.36000061,93.83000183,94,1066600
1/14/2020,AKAM,93.93000031,93.93000031,94.58999634,93.25,94.58000183,1090300
1/15/2020,AKAM,95.12000275,95.12000275,95.80999756,94,94.13999939,1107000
1/16/2020,AKAM,95.81999969,95.81999969,95.84999847,94.88999939,95.61000061,1274700
1/17/2020,AKAM,95.30999756,95.30999756,96,94.69999695,96,944100
1/21/2020,AKAM,94.94999695,94.94999695,95.48000336,94.55000305,94.91999817,1353100
1/22/2020,AKAM,95.59999847,95.59999847,96.15000153,95.29000092,95.51000214,902300
1/23/2020,AKAM,96.44000244,96.44000244,96.88999939,94.98000336,95.5,817900
1/24/2020,AKAM,95.51999664,95.51999664,97.75,95.16999817,97.19999695,1004900
1/27/2020,AKAM,94.23000336,94.23000336,94.72000122,93.80999756,94.05999756,845800
1/28/2020,AKAM,94.83000183,94.83000183,95.43000031,94.48999786,94.73000336,851400
1/29/2020,AKAM,94.83999634,94.83999634,95.87999725,94.75,95.19999695,922700
1/30/2020,AKAM,94.61000061,94.61000061,95.26999664,93.40000153,94.48999786,852100
1/31/2020,AKAM,93.34999847,93.34999847,94.48999786,92.97000122,94.48999786,1020200
2/3/2020,AKAM,93.68000031,93.68000031,94.27999878,93.33000183,94.01000214,820300
2/4/2020,AKAM,95.22000122,95.22000122,95.29000092,94.20999908,94.80000305,1055600
2/5/2020,AKAM,95.94999695,95.94999695,96.04000092,94.91000366,95.73999786,915900
2/6/2020,AKAM,96.94999695,96.94999695,97.19999695,96,96.31999969,776300
2/7/2020,AKAM,96.12000275,96.12000275,97.40000153,95.76999664,96.43000031,1242700
2/10/2020,AKAM,95.76000214,95.76000214,96.16999817,95.18000031,95.66000366,1387100
2/11/2020,AKAM,96.37000275,96.37000275,96.87000275,95.76000214,96.20999908,1834300
2/12/2020,AKAM,97.44999695,97.44999695,103.2900009,97,99.94999695,4497900
2/13/2020,AKAM,99.59999847,99.59999847,100.4899979,96.52999878,96.69999695,1914100
2/14/2020,AKAM,99.66999817,99.66999817,100.3799973,98.90000153,99.76999664,1053200
2/18/2020,AKAM,100.9599991,100.9599991,101.2399979,98.76999664,99.29000092,1527500
2/19/2020,AKAM,102.5599976,102.5599976,102.9899979,101.1900024,101.1999969,1274700
2/20/2020,AKAM,101.4700012,101.4700012,103.3399963,100.8199997,101.9000015,1474100
2/21/2020,AKAM,100.5199966,100.5199966,102,99.33999634,101.4000015,1132100
2/24/2020,AKAM,97.11000061,97.11000061,98.54000092,95.88999939,97.09999847,1514100
2/25/2020,AKAM,93.73000336,93.73000336,98.31999969,93.52999878,97.62000275,1293900
2/26/2020,AKAM,92.54000092,92.54000092,95.58000183,92.48000336,94.56999969,1635200
2/27/2020,AKAM,89.30999756,89.30999756,92.41999817,89,90.69999695,1706300
2/28/2020,AKAM,86.51000214,86.51000214,87.80000305,84.27999878,86.61000061,3279700
3/2/2020,AKAM,90.91000366,90.91000366,90.91999817,86.59999847,87.30999756,1726600
3/3/2020,AKAM,90.27999878,90.27999878,93.08999634,89.15000153,90.52999878,2616300
3/4/2020,AKAM,94.90000153,94.90000153,95,91.26999664,91.95999908,1507100
3/5/2020,AKAM,92.98000336,92.98000336,93.86000061,91.76999664,92.12999725,1903700
3/6/2020,AKAM,90.62000275,90.62000275,91.19000244,88.02999878,89.77999878,2097200
3/9/2020,AKAM,82.62000275,82.62000275,86.69000244,82.45999908,83.80000305,1898000
3/10/2020,AKAM,86.15000153,86.15000153,86.81999969,82.44000244,84.79000092,2058700
3/11/2020,AKAM,87.01999664,87.01999664,87.83999634,84.11000061,84.22000122,2531000
3/12/2020,AKAM,80.05000305,80.05000305,88.80000305,79.80999756,81.62000275,3202300
3/13/2020,AKAM,85.73000336,85.73000336,86.93000031,81.16000366,84.37999725,2820400
3/16/2020,AKAM,83.23000336,83.23000336,87.37000275,75.18000031,76.75,2789800
3/17/2020,AKAM,88.43000031,88.43000031,90.90000153,82.33000183,85.30999756,3271900
3/18/2020,AKAM,97.09999847,97.09999847,97.65000153,82.47000122,82.47000122,4423200
3/19/2020,AKAM,88.84999847,88.84999847,98.26000214,88.44000244,93.69999695,2966800
3/20/2020,AKAM,82.37000275,82.37000275,90.02999878,81.94999695,90.01999664,3468700
3/23/2020,AKAM,85.54000092,85.54000092,88.20999908,81.80000305,84.16000366,3185100
3/24/2020,AKAM,89.98000336,89.98000336,90.25,85.33000183,87.29000092,2369800
3/25/2020,AKAM,89.34999847,89.34999847,93.77999878,88.48000336,90.12000275,2704000
3/26/2020,AKAM,94.37999725,94.37999725,94.86000061,86.73999786,90.01999664,2919700
3/27/2020,AKAM,90.61000061,90.61000061,93.09999847,88.93000031,93.02999878,2736600
3/30/2020,AKAM,94.19000244,94.19000244,94.5,90.31999969,92.08999634,2335500
3/31/2020,AKAM,91.48999786,91.48999786,95.09999847,91.29000092,92.88999939,1740900
4/1/2020,AKAM,91.59999847,91.59999847,92.88999939,88.75,89.23999786,2357800
4/2/2020,AKAM,93.12000275,93.12000275,95.95999908,90.75,91.44000244,2028100
4/3/2020,AKAM,95.36000061,95.36000061,96.69000244,93.48000336,94.20999908,2035500
4/6/2020,AKAM,97.79000092,97.79000092,98.40000153,95.40000153,98.12999725,2191600
4/7/2020,AKAM,95.23000336,95.23000336,99.43000031,94.65000153,98.26000214,2308700
4/8/2020,AKAM,97.37000275,97.37000275,97.76999664,95.40000153,96.26999664,1477500
4/9/2020,AKAM,95.38999939,95.38999939,97.79000092,94.94000244,97.04000092,2036600
4/13/2020,AKAM,95.19000244,95.19000244,95.37000275,93.12000275,95,2018100
4/14/2020,AKAM,100.5,100.5,101.25,97.01000214,98.12999725,2101600
4/15/2020,AKAM,100.3899994,100.3899994,100.8799973,98.86000061,100.5,1989600
4/16/2020,AKAM,105.8399963,105.8399963,107.2200012,100.3099976,100.6299973,3617100
4/17/2020,AKAM,105.3499985,105.3499985,107.0400009,102.8000031,106.8899994,3013500
4/20/2020,AKAM,106.2399979,106.2399979,108.25,105.1299973,106.8799973,2305000
4/21/2020,AKAM,103.3600006,103.3600006,107.3899994,101.7399979,106.2300034,1462600
4/22/2020,AKAM,104.2900009,104.2900009,105.9300003,102.5800018,104.8600006,1663500
4/23/2020,AKAM,102.2600021,102.2600021,104.8099976,101.5599976,104.8099976,2273000
4/24/2020,AKAM,102.7799988,102.7799988,102.8300018,99.73999786,101.0999985,2293600
4/27/2020,AKAM,103.0699997,103.0699997,104.3899994,101.3399963,104.3899994,2227900
4/28/2020,AKAM,101.9300003,101.9300003,104.7799988,101.7099991,104.7799988,2975400
4/29/2020,AKAM,97.87000275,97.87000275,98.51000214,92.79000092,98.05999756,10771700
4/30/2020,AKAM,97.70999908,97.70999908,97.94999695,94.61000061,96.83999634,3496700
5/1/2020,AKAM,95.86000061,95.86000061,97.87000275,94.91999817,96.36000061,1913800
5/4/2020,AKAM,97.59999847,97.59999847,97.63999939,95.52999878,96.05000305,1929700
5/5/2020,AKAM,99.19000244,99.19000244,100.4700012,97.83000183,98.91999817,1941900
5/6/2020,AKAM,99.16999817,99.16999817,100.8399963,98.87999725,100.3600006,1566600
5/7/2020,AKAM,100.5999985,100.5999985,102.4700012,99.87999725,101.2799988,1905100
5/8/2020,AKAM,101.1500015,101.1500015,101.8099976,100.3499985,101.5199966,1213300
5/11/2020,AKAM,101.8899994,101.8899994,103.1500015,100.7600021,101.3099976,1360300
5/12/2020,AKAM,95.76000214,95.76000214,102.6900024,95.75,102.5400009,2804000
5/13/2020,AKAM,95.37000275,95.37000275,97.58999634,94.40000153,97,2321200
5/14/2020,AKAM,97.23000336,97.23000336,97.26000214,94.20999908,95.19999695,1765000
5/15/2020,AKAM,98.08999634,98.08999634,99.01999664,95.70999908,96.08999634,3004200
5/18/2020,AKAM,98.09999847,98.09999847,99.62000275,97,98.80000305,1782900
5/19/2020,AKAM,97.30000305,97.30000305,99.34999847,97.26000214,98.26999664,1247900
5/20/2020,AKAM,100.5800018,100.5800018,100.8799973,98.45999908,98.79000092,1665700
5/21/2020,AKAM,101,101,101.9400024,99.80000305,100.4599991,1604600
